,user_id,order_id,order_date,booking_date,order_status,device_id,dcity_code,acity_code,flight_time,flight_number,flight_date,flight_num_date,browsing_time,refund_rate,join_date,registered_time,count,certificate,flag
99,M3866258819,D00000157,2022/1/4 15:58,2022/1/4 0:00,S,a71o5-1o33e-vdq17-t780c-113dy,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,108,0.2148,2022-01-04 10:03:00,21300,1,G907601247468,0
100,M3505631664,D00000092,2022/1/3 10:04,2022/1/3 0:00,S,w926y-8f52k-2kfz9-pml6n-j5bcz,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,102,0.2148,2022-01-03 01:44:00,30000,1,G654391339713,0
101,M498276631,D00000171,2022/1/4 21:55,2022/1/4 0:00,S,vu6f7-k2igy-nz76i-1yn2a-comp8,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,107,0.2148,2022-01-08 02:22:00,25740,2,G286892808386,0
102,M3571503353,D00000287,2022/1/7 16:36,2022/1/7 0:00,R,tzoqr-d2onj-hoap3-774zr-cpczl,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,94,0.2148,2022-01-07 11:17:00,19140,1,G960054521394,0
103,M4970905099,D00000008,2021/12/24 15:37,2021/12/24 0:00,S,3tpsu-qpeef-xbajp-elixy-j1x8t,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,127,0.2148,2021-12-24 08:56:00,24060,1,G151633712143,0
104,M585624427,D00000223,2022/1/6 1:11,2022/1/6 0:00,S,xgum6-n6n6z-fuww9-rw57f-m7pe1,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,106,0.2148,2022-01-05 15:27:00,35040,1,G863744457389,0
105,M4272671329,D00000283,2022/1/7 14:50,2022/1/7 0:00,S,wb2rb-phbf6-06ohp-uo9er-s75rv,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,78,0.2148,2022-01-07 08:08:00,24120,1,G836950707201,0
106,M208146751,D00000128,2022/1/4 4:25,2022/1/4 0:00,R,9msfl-ltfim-h0spi-vd2af-vtscc,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,122,0.2148,2022-01-03 22:15:00,22200,1,G854761810137,0
107,M3034928867,D00000192,2022/1/5 14:40,2022/1/5 0:00,S,hm2zp-x94fx-5cfnp-5prx7-tnih3,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,125,0.2148,2022-01-05 10:25:00,15300,1,G555413984515,0
108,M2553567889,D00000199,2022/1/5 16:52,2022/1/5 0:00,S,j7551-06c12-xy77j-u6adk-dr295,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,90,0.2148,2022-01-05 08:01:00,31860,1,G018793073168,0
109,M2976380990,D00000129,2022/1/4 5:42,2022/1/4 0:00,S,r136z-6otmj-k5em1-pxgrk-nnt7b,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,92,0.2148,2022-01-04 01:23:00,15540,1,G088488135956,0
110,M2504247665,D00000078,2022/1/2 19:13,2022/1/2 0:00,S,10k5n-o1yvx-87yq5-dbvhh-dna8v,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,135,0.2148,2022-01-02 12:18:00,24900,1,G662122951310,0
111,M3335012922,D00000213,2022/1/5 18:54,2022/1/5 0:00,S,3d8py-w5ck2-brpmd-oicsg-uunqx,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,129,0.2148,2022-01-05 10:21:00,30780,1,G168080768751,0
112,M3037584278,D00000172,2022/1/4 22:05,2022/1/4 0:00,S,fy1gj-njm1g-ed3dx-pbuwi-xw69v,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,102,0.2148,2022-01-18 03:35:00,19320,11,G999324753696,0
113,M179838947,D00000301,2022/1/7 21:02,2022/1/7 0:00,S,svv4s-dvcrk-m7ika-ybnr8-13ixv,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,69,0.2148,2022-01-07 12:09:00,31980,1,G676400278132,0
114,M2355415656,D00000290,2022/1/7 17:05,2022/1/7 0:00,S,2p6uh-esctv-pn4se-gujuv-g7wjd,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,135,0.2148,2022-01-07 11:48:00,19020,1,G411697756429,0
115,M4975832458,D00000183,2022/1/5 10:35,2022/1/5 0:00,S,pm360-innmd-nb9kt-52tr6-4vlgi,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,115,0.2148,2022-01-05 06:11:00,15840,1,G647760664972,0
116,M90718083,D00000264,2022/1/7 0:25,2022/1/7 0:00,S,hjk2f-3qbx7-wcpm5-1tygx-hbbtj,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,111,0.2148,2022-01-06 20:01:00,15840,1,G995982558061,0
117,M201813333,D00000259,2022/1/6 21:11,2022/1/6 0:00,R,7h38w-io4k0-4bd16-necd0-7i0ix,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,118,0.2148,2022-01-06 15:35:00,20160,1,G167893123500,0
118,M3965536750,D00000275,2022/1/7 13:01,2022/1/7 0:00,S,d30xq-c7e14-7v3kq-w9t3z-50jbc,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,121,0.2148,2022-01-07 06:28:00,23580,1,G031942541997,0
119,M2283129722,D00000109,2022/1/3 16:08,2022/1/3 0:00,R,whlkn-z2hrr-nzj96-dlivr-p9lml,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,72,0.2148,2022-01-03 09:35:00,23580,1,G878145345427,0
120,M2232981833,D00000112,2022/1/3 17:01,2022/1/3 0:00,S,kom0q-iv1xd-63rre-jutvd-qxerd,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,77,0.2148,2022-01-03 10:42:00,22740,1,G321402785480,0
121,M2853759416,D00000239,2022/1/6 14:29,2022/1/6 0:00,S,wy733-w8vld-t6ggp-ww9c8-qz72i,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,65,0.2148,2022-01-06 08:48:00,20460,1,G803908205390,0
122,M4700421720,D00000036,2022/1/1 20:17,2022/1/1 0:00,R,66q4y-zj11e-tpow2-m1bm0-hkknn,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,116,0.2148,2022-01-01 12:14:00,28980,1,G771043597843,0
123,M186151121,D00000010,2021/12/31 23:59,2021/12/31 0:00,S,4112w-tyo3f-y63xa-q75vx-8f393,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,68,0.2148,2021-12-31 16:23:00,27360,1,G013336643096,0
124,M2773888989,D00000315,2022/1/8 11:59,2022/1/8 0:00,R,tusuz-g1r5r-56132-pxegw-6ttyh,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,118,0.2148,2022-01-08 06:37:00,19320,1,G030689911756,0
125,M4242707989,D00000051,2022/1/2 11:04,2022/1/2 0:00,S,weu8e-5jtjj-rc2mj-bsw7q-w3v2b,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,85,0.2148,2022-01-02 04:35:00,23340,1,G790534807230,0
126,M515304932,D00000323,2022/1/8 15:25,2022/1/8 0:00,S,nh7se-673fd-p4xa5-c0f2g-5wvmb,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,112,0.2148,2022-01-08 08:23:00,25320,1,G259134234259,0
127,M578947748,D00000271,2022/1/7 10:01,2022/1/7 0:00,S,6k1l9-07yya-xv23l-vofs1-nto8o,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,112,0.2148,2022-01-07 02:19:00,27720,1,G736565865280,0
128,M4304556095,D00000331,2022/1/8 18:00,2022/1/8 0:00,S,vnrz0-s4rbl-5hrn7-7j48h-xnq9a,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,73,0.2148,2022-01-08 12:19:00,20460,1,G442331127311,1
129,M3057665075,D00000190,2022/1/5 13:07,2022/1/5 0:00,T,lo3m9-h8hy0-m2kgi-npybc-sukd7,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,90,0.2148,2022-01-05 06:54:00,22380,1,G996465623949,0
130,M4350479689,D00000127,2022/1/4 0:24,2022/1/4 0:00,R,7t3sp-y1py3-p9dqp-115op-zv3qd,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,57,0.2148,2022-01-03 23:30:00,3240,1,G91020857969,1
131,M69068472,D00000268,2022/1/7 8:35,2022/1/7 0:00,S,rq8q9-yukx6-dyhvy-7lrit-7yv2z,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,79,0.2148,2022-01-07 01:30:00,25500,1,G895231272406,0
132,M294443009,D00000210,2022/1/5 18:20,2022/1/5 0:00,R,nr3lg-dmltu-bjul5-f4l9s-iku32,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,36,0.2148,2022-01-05 12:50:00,19800,1,G301643274910,0
133,M2508237835,D00000053,2022/1/2 11:28,2022/1/2 0:00,S,nptja-iaucj-cw0na-a75v4-oim1g,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,74,0.2148,2022-01-02 04:55:00,23580,1,G276491326241,0
134,M2509523926,D00000346,2022/1/8 23:15,2022/1/8 0:00,S,lmkpv-62zy0-ebvmu-ddc91-a0w7b,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,123,0.2148,2022-01-08 16:28:00,24420,1,G017263784733,0
135,M172668449,D00000334,2022/1/8 19:15,2022/1/8 0:00,S,poxok-eyfx5-hqy6u-n85em-d58ty,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,70,0.2148,2022-01-08 12:59:00,22560,1,G144950281406,0
136,M2968801977,D00000277,2022/1/7 13:14,2022/1/7 0:00,S,wih3q-saaxs-5iwul-csmas-3up54,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,61,0.2148,2022-01-07 06:15:00,25140,1,G510202184886,0
137,M150299145,D00000344,2022/1/8 22:41,2022/1/8 0:00,S,cq66m-yxx1i-bkgat-orhuq-ob2pw,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,122,0.2148,2022-01-08 15:25:00,26160,1,G012555486703,0
138,M4283085237,D00000005,2021/12/16 23:03,2021/12/16 0:00,S,jd6u6-e9oan-05irj-lnxr3-oewic,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,53,0.2148,2021-12-16 14:42:00,30060,1,G950703251491,0
139,M4584242092,D00000193,2022/1/5 14:54,2022/1/5 0:00,R,afj9g-j4ekq-sk4o3-hl5jc-elt36,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,67,0.2148,2022-01-05 08:43:00,22260,1,G054041179919,0
140,M4705467820,D00000140,2022/1/4 11:26,2022/1/4 0:00,S,cl1st-xzap4-0igwx-akxn5-f7bef,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,47,0.2148,2022-01-04 07:22:00,14640,1,G409182577973,0
141,M2259483896,D00000022,2022/1/1 14:27,2022/1/1 0:00,S,mz7dp-ylkp3-6zl7j-rrxga-6t42j,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,116,0.2148,2022-01-01 05:56:00,30660,1,G736471336082,0
142,M2675865029,D00000111,2022/1/3 16:38,2022/1/3 0:00,S,pe9xp-7z4km-h15h2-6klgo-omnm5,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,95,0.2148,2022-01-03 08:53:00,27900,1,G473048197898,0
143,M2893338138,D00000305,2022/1/7 21:56,2022/1/7 0:00,S,6zk27-8x6ad-jcij5-rcokn-m1iy3,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,90,0.2148,2022-01-07 13:20:00,30960,1,G292158545502,0
144,M290205212,D00000191,2022/1/5 14:29,2022/1/5 0:00,R,7xg26-o3gku-keey9-mocpu-8wz87,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,143,0.2148,2022-01-05 06:24:00,29100,1,G475488263221,0
145,M307650820,D00000336,2022/1/8 20:07,2022/1/8 0:00,S,oxrlw-metgo-aqpud-qipnw-ayatz,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,130,0.2148,2022-01-08 09:25:00,38520,1,G977075170856,0
146,M135217017,D00000307,2022/1/7 22:26,2022/1/7 0:00,S,64ipp-q23w8-n351h-49t7e-x69ub,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,117,0.2148,2022-01-07 15:49:00,23820,1,G812988496538,0
147,M108972980,D00000234,2022/1/6 13:08,2022/1/6 0:00,S,49wqh-guxpx-0oy7m-n14ej-frrg7,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,94,0.2148,2022-01-06 05:57:00,25860,1,G308551881371,0
148,M425938209,D00000188,2022/1/5 12:42,2022/1/5 0:00,S,ymfsd-xfuks-fu8ov-544z5-vck3m,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,106,0.2148,2022-01-05 06:07:00,23700,1,G752802912240,0
149,M15795127,D00000296,2022/1/7 19:24,2022/1/7 0:00,R,kfnvw-cf5lq-xl4mi-t1ud3-9dztu,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,132,0.2148,2022-01-07 15:36:00,13680,1,G625390079003,0
150,M498276631,D00000314,2022/1/8 9:31,2022/1/8 0:00,S,e7x71-xzy44-iaasp-1t88y-arhac,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,92,0.2148,2022-01-08 02:22:00,25740,2,G286892808386,0
151,M4868280856,D00000097,2022/1/3 11:19,2022/1/3 0:00,S,hqv20-u75bn-jqlvw-pfp1s-34kcr,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,67,0.2148,2022-01-03 02:44:00,30900,1,G286931338543,0
152,M2492448611,D00000298,2022/1/7 20:01,2022/1/7 0:00,S,24dx8-o0895-log9k-f4pk3-bwc5m,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,94,0.2148,2022-01-07 12:51:00,25800,1,G958789574425,0
153,M3709097263,D00000255,2022/1/6 19:03,2022/1/6 0:00,S,rpquq-061df-30jxa-3bb0f-gw9be,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,85,0.2148,2022-01-06 11:56:00,25620,1,G192357184571,0
154,M3440354421,D00000214,2022/1/5 19:06,2022/1/5 0:00,S,hevzx-75b2x-6t16z-0llor-xg6u7,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,112,0.2148,2022-01-05 12:40:00,23160,1,G607124671906,0
155,M4343831612,D00000058,2022/1/2 12:42,2022/1/2 0:00,S,zrki8-jrocl-kr0jg-85t9g-5y7wx,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,83,0.2148,2022-01-02 06:48:00,21240,1,G771070773476,0
156,M208354033,D00000320,2022/1/8 13:34,2022/1/8 0:00,R,zqni4-2e5rn-ivgmw-5zkim-5lg2n,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,76,0.2148,2022-01-08 09:31:00,14580,1,G526431874155,0
157,M523573399,D00000278,2022/1/7 13:19,2022/1/7 0:00,S,58iib-v9q6m-i6e0t-5kta1-4p6h1,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,78,0.2148,2022-01-07 07:07:00,22320,1,G531310524422,0
158,M4983930680,D00000329,2022/1/8 17:50,2022/1/8 0:00,S,cbo6n-d7n50-697mf-s4qll-doqqj,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,150,0.2148,2022-01-08 10:26:00,26640,1,G126509715638,0
159,M169415742,D00000360,2022/1/9 12:57,2022/1/9 0:00,S,cis0f-ymbum-4xedn-r3l7c-d79ms,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,81,0.2148,2022-01-09 03:53:00,32640,1,G944827149889,0
160,M2996204412,D00000367,2022/1/9 15:35,2022/1/9 0:00,S,k7q9f-co7ql-n43uv-re422-9dq23,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,59,0.2148,2022-01-09 07:48:00,28020,1,G679208562001,0
161,M2826120270,D00000373,2022/1/9 18:06,2022/1/9 0:00,S,uqfoi-id8t8-mis7j-l15wa-rnl8u,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,79,0.2148,2022-01-09 12:57:00,18540,1,G256877241169,0
162,M3037584278,D00000248,2022/1/6 18:12,2022/1/6 0:00,R,ichp2-j7mka-51ass-1rjgs-9y5g3,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,132,0.2148,2022-01-18 03:35:00,19320,11,G999324753696,0
163,M4193946607,D00000339,2022/1/8 20:52,2022/1/8 0:00,R,m4ef7-jes0o-i9l7y-nnzie-3a4ld,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,98,0.2148,2022-01-08 15:16:00,20160,1,G993393606810,0
164,M2962574681,D00000141,2022/1/4 11:27,2022/1/4 0:00,R,tbqet-rjgcm-kap4x-yqxzt-rwdh2,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,42,0.2148,2022-01-04 05:44:00,20580,1,G836433898695,0
165,M4967087861,D00000350,2022/1/9 9:18,2022/1/9 0:00,S,zwqwk-s217r-oa3fi-kxqi8-j6zzo,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,129,0.2148,2022-01-09 02:42:00,23760,1,G026872257767,0
166,M516605425,D00000276,2022/1/7 13:05,2022/1/7 0:00,S,mtf50-c6f10-u2yqh-jms41-56324,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,90,0.2148,2022-01-07 06:34:00,23460,1,G322362698502,0
167,M91834347,D00000297,2022/1/7 19:38,2022/1/7 0:00,S,ej44v-dxu5a-uscq6-batzp-gydls,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,76,0.2148,2022-01-07 15:11:00,16020,1,G031033473873,0
168,M2742460481,D00000184,2022/1/5 11:33,2022/1/5 0:00,S,1m7w0-jr24b-olbvq-2qixe-ath3q,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,65,0.2148,2022-01-05 06:41:00,17520,1,G336728550772,0
169,M2431500079,D00000202,2022/1/5 17:10,2022/1/5 0:00,S,me0ut-bgm16-68cyp-2moet-uo3k1,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,74,0.2148,2022-01-05 13:01:00,14940,1,G091583395040,0
170,M4127077408,D00000304,2022/1/7 21:40,2022/1/7 0:00,S,qvwhh-ivvx3-emdv1-5a26y-8tvsv,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,98,0.2148,2022-01-08 03:04:00,19260,2,G387490137214,0
171,M363062375,D00000364,2022/1/9 13:46,2022/1/9 0:00,S,pyxhw-gb97q-w3kk8-xxd7w-c32ez,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,125,0.2148,2022-01-09 04:23:00,33780,1,G405901585944,0
172,M2800303184,D00000151,2022/1/4 14:36,2022/1/4 0:00,R,gc68y-t7f05-xu102-9xdgx-ghvq5,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,108,0.2148,2022-01-04 08:59:00,20220,1,G240000015589,0
173,M44775677,D00000228,2022/1/6 9:17,2022/1/6 0:00,S,5x36u-drg92-2pf69-znji5-nrtdi,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,90,0.2148,2022-01-06 02:01:00,26160,1,G914630510917,0
174,M2758862140,D00000169,2022/1/4 21:17,2022/1/4 0:00,S,76lgr-p5h39-bspls-lgiwp-0h3r8,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,126,0.2148,2022-01-04 14:43:00,23640,1,G046802674467,0
175,M571943018,D00000383,2022/1/9 23:08,2022/1/9 0:00,S,d1pt0-2ote2-ej8h4-469yh-lcnk2,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,78,0.2148,2022-01-09 17:29:00,20340,1,G759218349454,0
176,M153879929,D00000244,2022/1/6 15:11,2022/1/6 0:00,S,8uyer-r2o76-r3yx2-k49ew-96lnv,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,101,0.2148,2022-01-06 07:51:00,26400,1,G569169170113,0
177,M294864580,D00000104,2022/1/3 13:21,2022/1/3 0:00,R,3lrey-6y368-mq7pq-wuiqb-azfh2,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,150,0.2148,2022-01-03 07:53:00,19680,1,G317230721697,0
178,M2511860193,D00000338,2022/1/8 20:29,2022/1/8 0:00,R,8phik-qim8g-kiyl1-vomf6-22i0y,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,95,0.2148,2022-01-08 16:10:00,15540,1,G980116652703,0
179,M2487459452,D00000154,2022/1/4 15:12,2022/1/4 0:00,S,gnedb-ylyar-whme2-fwp55-pffmx,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,104,0.2148,2022-01-04 07:59:00,25980,1,G268260266336,0
180,M524313509,D00000361,2022/1/9 13:01,2022/1/9 0:00,S,9l9c1-mqez2-b9alt-fqcjx-33pu6,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,106,0.2148,2022-01-09 04:51:00,29400,1,G727834666854,0
181,M4648205900,D00000279,2022/1/7 13:52,2022/1/7 0:00,S,1oyic-kyywk-9b06h-b0b34-kfbcw,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,90,0.2148,2022-01-07 08:06:00,20760,1,G102813759849,0
182,M2552194326,D00000262,2022/1/6 21:43,2022/1/6 0:00,S,8phpt-kii1q-bt4va-2x8d9-zr0oq,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,74,0.2148,2022-01-06 14:39:00,25440,1,G877770015062,0
183,M3557433383,D00000285,2022/1/7 16:30,2022/1/7 0:00,S,o3f45-mcx8f-vj0gv-equq1-icq6b,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,63,0.2148,2022-01-07 07:23:00,32820,1,G595405849585,0
184,M4199269819,D00000319,2022/1/8 12:36,2022/1/8 0:00,R,uj809-nmb2c-zkh0t-hmk80-xd78s,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,91,0.2148,2022-01-08 06:13:00,22980,1,G654284751009,0
185,M289500398,D00000394,2022/1/10 11:49,2022/1/10 0:00,S,azwan-g4wws-l31yc-8bbeq-cy7bp,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,119,0.2148,2022-01-10 05:34:00,22500,1,G340935204055,0
186,M2762613104,D00000292,2022/1/7 18:34,2022/1/7 0:00,S,9joqf-p80ze-72b0s-jazxr-i0my9,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,80,0.2148,2022-01-07 11:29:00,25500,1,G037257805033,0
187,M3347441975,D00000096,2022/1/3 11:16,2022/1/3 0:00,R,m3jnj-0g69g-kdxfh-918ea-glrsi,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,106,0.2148,2022-01-03 04:19:00,25020,1,G759527971129,0
188,M3302413384,D00000351,2022/1/9 9:29,2022/1/9 0:00,R,hy57o-2uytj-lss9z-w2ba2-hx4rm,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,100,0.2148,2022-01-09 02:44:00,24300,1,G552546408633,0
189,M111719987,D00000209,2022/1/5 18:04,2022/1/5 0:00,S,8dc17-gf355-72ygh-gppul-g514z,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,115,0.2148,2022-01-05 11:53:00,22260,1,G568958516625,0
190,M551722620,D00000372,2022/1/9 17:54,2022/1/9 0:00,S,pjhq2-um8f3-sjw7k-90aiy-9n5oy,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,69,0.2148,2022-01-09 10:51:00,25380,1,G624771376234,0
191,M4871696871,D00000098,2022/1/3 11:22,2022/1/3 0:00,S,0euyy-v3id3-jltsd-at38q-8lax7,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,103,0.2148,2022-01-03 05:53:00,19740,1,G472934583711,0
192,M4927084457,D00000126,2022/1/4 0:13,2022/1/4 0:00,S,95c15-9vrep-nwo3c-9qouk-invdz,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,110,0.2148,2022-01-03 18:54:00,19140,1,G677104678489,0
193,M2820661006,D00000353,2022/1/9 10:32,2022/1/9 0:00,S,x1789-hw2pv-2zd5b-pwwrc-h0sd3,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,91,0.2148,2022-01-09 04:38:00,21240,1,G781213289208,0
194,M4152368619,D00000371,2022/1/9 16:36,2022/1/9 0:00,S,aqmrz-w904u-few31-8ua8e-rv3i3,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,123,0.2148,2022-01-09 12:07:00,16140,1,G30,1
195,M3189252718,D00000289,2022/1/7 17:01,2022/1/7 0:00,R,wixab-e34v0-ddj7i-av6hy-ind8d,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,91,0.2148,2022-01-07 12:05:00,17760,1,G375245663483,0
196,M3761850004,D00000300,2022/1/7 20:49,2022/1/7 0:00,R,gq5b1-wd2sz-pbaav-nib0t-gyvdo,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,106,0.2148,2022-01-07 14:34:00,22500,1,G657106067336,0
197,M4189147253,D00000288,2022/1/7 16:37,2022/1/7 0:00,T,8ktjy-ufs84-kmets-d88n0-d2b3c,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,101,0.2148,2022-01-07 08:31:00,29160,1,G666597171623,0
